Game_ID,Team_ID,GAME_DATE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home_Flag,Vs_Team_ID,Win_Flag,Season_ID
0021300348,1610612742,2013-12-14,240,42,88,0.477,10,24,0.417,12,18,0.667,12,33,45,25,9,3,16,18,106,1,1610612749,1,201314
0021300326,1610612742,2013-12-11,240,37,88,0.42,8,23,0.348,11,14,0.786,8,35,43,24,9,4,11,15,93,0,1610612744,0,201314
0021300309,1610612742,2013-12-09,240,37,95,0.389,5,27,0.185,18,20,0.9,9,30,39,22,14,4,16,25,97,0,1610612758,0,201314
0021300298,1610612742,2013-12-07,240,46,87,0.529,8,16,0.5,8,11,0.727,7,29,36,26,7,3,12,21,108,0,1610612757,1,201314
0021300273,1610612742,2013-12-04,240,37,86,0.43,11,24,0.458,15,22,0.682,8,30,38,25,8,8,7,16,100,0,1610612740,1,201314
0021300266,1610612742,2013-12-03,240,33,82,0.402,8,21,0.381,15,17,0.882,7,38,45,16,3,3,9,18,89,1,1610612766,1,201314
0021300244,1610612742,2013-11-30,240,45,92,0.489,7,24,0.292,9,11,0.818,13,24,37,29,9,4,11,26,106,1,1610612750,0,201314
0021300231,1610612742,2013-11-29,240,29,77,0.377,9,24,0.375,20,21,0.952,10,34,44,17,9,4,18,21,87,0,1610612737,0,201314
0021300225,1610612742,2013-11-27,240,44,99,0.444,7,18,0.389,8,10,0.8,12,31,43,27,9,4,6,22,103,1,1610612744,1,201314
0021300207,1610612742,2013-11-25,240,38,82,0.463,5,19,0.263,15,19,0.789,10,26,36,18,5,3,13,22,96,1,1610612743,0,201314
0021300195,1610612742,2013-11-23,240,35,87,0.402,7,21,0.333,23,25,0.92,7,32,39,17,8,2,11,19,100,0,1610612743,0,201314
0021300184,1610612742,2013-11-22,240,38,75,0.507,7,17,0.412,20,27,0.741,13,28,41,19,10,4,16,17,103,1,1610612762,1,201314
0021300172,1610612742,2013-11-20,240,42,72,0.583,11,22,0.5,28,33,0.848,7,29,36,26,9,5,15,26,123,1,1610612745,1,201314
0021300153,1610612742,2013-11-18,240,34,78,0.436,9,29,0.31,20,26,0.769,10,43,53,26,8,11,20,20,97,1,1610612755,1,201314
0021300137,1610612742,2013-11-16,240,43,84,0.512,10,27,0.37,12,18,0.667,5,25,30,27,12,3,8,22,108,0,1610612753,1,201314
0021300130,1610612742,2013-11-15,240,37,74,0.5,12,28,0.429,18,21,0.857,6,28,34,22,11,6,24,20,104,0,1610612748,0,201314
0021300108,1610612742,2013-11-12,240,41,84,0.488,10,26,0.385,13,19,0.684,11,31,42,25,9,2,15,20,105,1,1610612764,1,201314
0021300092,1610612742,2013-11-09,240,33,78,0.423,6,19,0.316,19,21,0.905,12,35,47,17,11,5,19,18,91,0,1610612749,1,201314
0021300080,1610612742,2013-11-08,240,44,90,0.489,10,22,0.455,10,15,0.667,14,26,40,21,9,7,17,21,108,0,1610612750,0,201314
0021300069,1610612742,2013-11-06,240,36,85,0.424,9,23,0.391,12,14,0.857,11,25,36,17,12,2,21,16,93,0,1610612760,0,201314
0021300056,1610612742,2013-11-05,240,49,94,0.521,13,27,0.481,12,14,0.857,10,40,50,34,10,3,12,14,123,1,1610612747,1,201314
0021300036,1610612742,2013-11-02,240,32,80,0.4,7,19,0.368,40,46,0.87,14,31,45,18,12,4,11,20,111,1,1610612763,1,201314
0021300025,1610612742,2013-11-01,240,38,100,0.38,9,27,0.333,20,25,0.8,16,27,43,20,9,7,14,37,105,0,1610612745,0,201314
0021300012,1610612742,2013-10-30,240,44,77,0.571,11,24,0.458,19,24,0.792,7,35,42,31,7,2,20,22,118,1,1610612737,1,201314
0021301230,1610612743,2014-04-16,240,37,84,0.44,9,34,0.265,29,35,0.829,9,33,42,23,4,4,19,28,112,1,1610612744,0,201314
0021301215,1610612743,2014-04-15,240,35,82,0.427,8,29,0.276,27,30,0.9,13,30,43,20,10,4,19,26,105,0,1610612746,0,201314
0021301196,1610612743,2014-04-12,240,35,84,0.417,7,22,0.318,24,29,0.828,14,38,52,23,5,5,18,26,101,1,1610612762,1,201314
0021301175,1610612743,2014-04-10,240,39,104,0.375,10,34,0.294,12,19,0.632,25,38,63,23,9,5,16,18,100,0,1610612744,1,201314
0021301171,1610612743,2014-04-09,240,50,101,0.495,11,28,0.393,12,14,0.857,10,34,44,31,10,8,11,21,123,1,1610612745,1,201314
0021301153,1610612743,2014-04-06,265,51,107,0.477,14,31,0.452,9,13,0.692,15,39,54,28,8,8,21,24,125,0,1610612745,0,201314
0021301129,1610612743,2014-04-04,240,29,80,0.363,7,23,0.304,27,32,0.844,14,32,46,16,7,4,20,27,92,0,1610612763,0,201314
0021301124,1610612743,2014-04-02,240,52,92,0.565,15,27,0.556,18,25,0.72,8,32,40,33,8,12,11,29,137,1,1610612740,1,201314
0021301109,1610612743,2014-03-31,240,36,73,0.493,6,20,0.3,14,24,0.583,11,32,43,20,7,3,14,23,92,1,1610612763,0,201314
0021301084,1610612743,2014-03-28,240,35,87,0.402,6,23,0.261,26,35,0.743,10,31,41,15,7,8,12,19,102,1,1610612759,0,201314
0021301068,1610612743,2014-03-26,240,38,83,0.458,7,19,0.368,20,25,0.8,9,34,43,22,13,6,18,22,103,0,1610612759,0,201314
0021301053,1610612743,2014-03-24,240,30,77,0.39,9,28,0.321,27,40,0.675,12,30,42,20,7,2,20,25,96,0,1610612760,0,201314
0021301042,1610612743,2014-03-23,240,40,91,0.44,11,27,0.407,14,18,0.778,10,28,38,26,15,6,15,20,105,1,1610612764,1,201314
0021301028,1610612743,2014-03-21,240,40,81,0.494,13,30,0.433,13,21,0.619,10,25,35,24,8,4,16,19,106,0,1610612742,0,201314
0021301015,1610612743,2014-03-19,240,44,86,0.512,11,27,0.407,19,27,0.704,10,36,46,27,7,5,12,24,118,1,1610612765,1,201314
0021301002,1610612743,2014-03-17,240,38,93,0.409,6,25,0.24,28,33,0.848,19,36,55,22,11,4,16,23,110,1,1610612746,1,201314
0021300983,1610612743,2014-03-15,240,34,83,0.41,8,25,0.32,16,25,0.64,12,42,54,27,7,7,20,24,92,0,1610612737,0,201314
0021300976,1610612743,2014-03-14,240,39,82,0.476,8,21,0.381,25,29,0.862,9,32,41,26,13,2,15,21,111,0,1610612748,1,201314
0021300958,1610612743,2014-03-12,240,47,92,0.511,10,22,0.455,16,24,0.667,12,40,52,30,4,6,14,16,120,0,1610612753,1,201314
0021300943,1610612743,2014-03-10,240,36,83,0.434,5,24,0.208,21,31,0.677,6,37,43,16,4,5,15,23,98,0,1610612766,0,201314
0021300936,1610612743,2014-03-09,265,40,85,0.471,7,23,0.304,20,26,0.769,12,33,45,28,11,6,27,30,107,0,1610612740,0,201314
0021300925,1610612743,2014-03-07,240,54,99,0.545,14,24,0.583,12,21,0.571,7,36,43,36,8,4,12,24,134,1,1610612747,1,201314
0021300912,1610612743,2014-03-05,240,37,79,0.468,11,24,0.458,30,36,0.833,16,27,43,27,12,6,14,16,115,1,1610612742,1,201314
0021300895,1610612743,2014-03-03,240,50,95,0.526,12,33,0.364,16,25,0.64,9,32,41,23,9,5,18,37,128,1,1610612750,0,201314
0021300880,1610612743,2014-03-01,240,33,83,0.398,7,23,0.304,23,35,0.657,10,30,40,20,4,2,11,24,96,0,1610612757,0,201314
0021300866,1610612743,2014-02-27,240,30,81,0.37,6,22,0.273,23,33,0.697,15,31,46,14,6,6,24,22,89,1,1610612751,0,201314
0021300850,1610612743,2014-02-25,240,37,103,0.359,4,20,0.2,17,26,0.654,27,37,64,19,7,5,15,25,95,1,1610612757,0,201314
0021300837,1610612743,2014-02-23,240,33,88,0.375,15,32,0.469,14,21,0.667,10,30,40,23,11,7,19,28,95,1,1610612758,0,201314
0021300820,1610612743,2014-02-21,240,35,87,0.402,7,15,0.467,12,22,0.545,12,28,40,12,5,8,14,23,89,0,1610612741,0,201314
0021300812,1610612743,2014-02-20,240,39,76,0.513,8,18,0.444,15,26,0.577,12,29,41,22,6,6,15,20,101,0,1610612749,1,201314
0021300799,1610612743,2014-02-18,265,38,99,0.384,5,28,0.179,26,37,0.703,17,39,56,17,10,6,12,26,107,1,1610612756,0,201314
0021300786,1610612743,2014-02-12,240,33,84,0.393,9,24,0.375,15,20,0.75,13,32,45,19,7,7,21,25,90,0,1610612750,0,201314
0021300764,1610612743,2014-02-10,240,28,89,0.315,6,26,0.231,18,26,0.692,16,21,37,17,3,1,11,23,80,0,1610612754,0,201314
0021300751,1610612743,2014-02-08,240,41,88,0.466,15,33,0.455,12,22,0.545,15,32,47,24,4,5,20,17,109,0,1610612765,0,201314
0021300745,1610612743,2014-02-07,240,32,76,0.421,7,26,0.269,19,26,0.731,10,24,34,12,10,0,23,21,90,0,1610612752,0,201314
0021300734,1610612743,2014-02-05,240,39,84,0.464,10,23,0.435,22,26,0.846,15,33,48,22,5,12,19,25,110,1,1610612749,1,201314
0021300718,1610612743,2014-02-03,240,40,83,0.482,5,18,0.278,31,44,0.705,17,35,52,18,8,6,17,23,116,1,1610612746,1,201314
0021300694,1610612743,2014-01-31,240,36,80,0.45,8,21,0.381,10,14,0.714,12,37,49,27,9,6,25,19,90,1,1610612761,0,201314
0021300682,1610612743,2014-01-29,240,39,100,0.39,9,28,0.321,11,13,0.846,9,34,43,20,6,2,11,28,98,1,1610612766,0,201314
0021300661,1610612743,2014-01-26,240,42,81,0.519,10,25,0.4,31,40,0.775,6,31,37,28,11,5,11,25,125,0,1610612758,1,201314
0021300651,1610612743,2014-01-25,240,40,83,0.482,8,20,0.4,21,37,0.568,5,41,46,26,8,6,14,21,109,1,1610612754,1,201314
0021300632,1610612743,2014-01-23,240,39,79,0.494,10,23,0.435,17,20,0.85,7,28,35,27,5,6,19,30,105,0,1610612757,0,201314
0021300605,1610612743,2014-01-19,240,36,82,0.439,9,28,0.321,22,30,0.733,10,32,42,18,5,0,10,23,103,0,1610612756,0,201314
0021300590,1610612743,2014-01-17,240,40,92,0.435,14,37,0.378,15,19,0.789,13,28,41,28,6,9,13,28,109,1,1610612739,0,201314
0021300576,1610612743,2014-01-15,240,45,83,0.542,12,24,0.5,21,29,0.724,9,37,46,22,9,6,16,27,123,0,1610612744,1,201314
0021300561,1610612743,2014-01-13,240,37,84,0.44,7,26,0.269,22,35,0.629,12,27,39,16,6,4,11,22,103,0,1610612762,0,201314
0021300550,1610612743,2014-01-11,240,44,87,0.506,12,28,0.429,20,26,0.769,12,38,50,30,5,7,10,21,120,1,1610612753,1,201314
0021300530,1610612743,2014-01-09,240,37,90,0.411,14,31,0.452,13,18,0.722,12,41,53,24,7,4,12,26,101,1,1610612760,1,201314
0021300517,1610612743,2014-01-07,240,43,83,0.518,14,31,0.452,29,38,0.763,14,42,56,30,5,10,21,28,129,1,1610612738,1,201314
0021300504,1610612743,2014-01-05,240,53,99,0.535,12,29,0.414,19,24,0.792,17,41,58,32,12,8,15,25,137,0,1610612747,1,201314
0021300487,1610612743,2014-01-03,240,43,80,0.538,9,22,0.409,16,21,0.762,11,30,41,27,7,5,16,28,111,1,1610612763,1,201314
0021300471,1610612743,2014-01-01,240,36,91,0.396,5,25,0.2,25,35,0.714,15,33,48,23,7,8,14,28,102,1,1610612755,0,201314
0021300457,1610612743,2013-12-30,240,38,81,0.469,8,20,0.4,10,11,0.909,8,29,37,23,6,2,13,21,94,1,1610612748,0,201314
0021300443,1610612743,2013-12-28,240,33,70,0.471,10,22,0.455,23,28,0.821,6,19,25,17,5,7,14,18,99,0,1610612763,0,201314
0021300432,1610612743,2013-12-27,240,33,82,0.402,6,23,0.261,17,24,0.708,11,31,42,19,10,4,17,15,89,0,1610612740,0,201314
0021300415,1610612743,2013-12-23,240,31,81,0.383,3,13,0.231,16,21,0.762,12,35,47,16,7,10,17,17,81,1,1610612744,0,201314
0021300403,1610612743,2013-12-21,240,31,88,0.352,6,30,0.2,23,29,0.793,15,35,50,16,12,3,18,26,91,0,1610612746,0,201314
0021300390,1610612743,2013-12-20,240,35,85,0.412,4,17,0.235,25,29,0.862,11,42,53,18,5,7,16,27,99,1,1610612756,0,201314
0021300367,1610612743,2013-12-17,240,36,87,0.414,5,19,0.263,16,22,0.727,13,30,43,25,9,3,15,20,93,1,1610612760,0,201314
0021300354,1610612743,2013-12-15,240,37,85,0.435,7,24,0.292,21,28,0.75,15,36,51,23,7,7,16,24,102,1,1610612740,1,201314
0021300339,1610612743,2013-12-13,240,36,85,0.424,7,21,0.333,14,24,0.583,12,34,46,22,7,11,8,23,93,1,1610612762,0,201314
0021300306,1610612743,2013-12-09,240,30,73,0.411,7,21,0.333,8,14,0.571,12,36,48,19,10,4,20,16,75,0,1610612764,1,201314
0021300290,1610612743,2013-12-07,240,35,83,0.422,7,22,0.318,26,34,0.765,20,32,52,21,8,4,11,17,103,0,1610612755,1,201314
0021300283,1610612743,2013-12-06,240,34,77,0.442,6,17,0.353,24,29,0.828,15,27,42,11,4,4,14,19,98,0,1610612738,0,201314
0021300269,1610612743,2013-12-04,240,36,92,0.391,6,23,0.261,10,13,0.769,15,28,43,27,6,8,11,22,88,0,1610612739,0,201314
0021300263,1610612743,2013-12-03,240,43,85,0.506,7,18,0.389,18,28,0.643,17,39,56,23,7,7,10,23,111,0,1610612751,1,201314
0021300248,1610612743,2013-12-01,240,44,87,0.506,10,23,0.435,14,19,0.737,14,33,47,29,10,6,15,22,112,0,1610612761,1,201314
0021300238,1610612743,2013-11-29,240,31,71,0.437,9,24,0.375,26,34,0.765,5,39,44,19,4,5,14,23,97,1,1610612752,1,201314
0021300223,1610612743,2013-11-27,240,45,88,0.511,8,16,0.5,19,25,0.76,9,27,36,22,11,5,12,25,117,0,1610612750,1,201314
0021300207,1610612743,2013-11-25,240,41,75,0.547,8,20,0.4,20,28,0.714,10,32,42,23,10,2,13,24,110,0,1610612742,1,201314
0021300195,1610612743,2013-11-23,240,35,79,0.443,11,32,0.344,21,30,0.7,8,36,44,24,7,3,18,18,102,1,1610612742,1,201314
0021300175,1610612743,2013-11-21,240,38,84,0.452,9,21,0.429,12,22,0.545,13,35,48,23,6,10,15,17,97,1,1610612741,1,201314
0021300152,1610612743,2013-11-18,240,40,83,0.482,8,23,0.348,25,43,0.581,10,35,45,24,7,6,11,22,113,0,1610612760,0,201314
0021300141,1610612743,2013-11-16,240,45,99,0.455,8,24,0.333,13,18,0.722,18,25,43,22,8,7,13,33,111,0,1610612745,0,201314
0021300131,1610612743,2013-11-15,240,47,97,0.485,7,20,0.35,16,21,0.762,14,32,46,28,7,9,15,17,117,1,1610612750,1,201314
0021300118,1610612743,2013-11-13,240,40,100,0.4,6,21,0.286,25,37,0.676,23,35,58,23,11,8,8,20,111,1,1610612747,1,201314
0021300104,1610612743,2013-11-11,240,36,80,0.45,5,17,0.294,23,27,0.852,13,39,52,18,5,1,14,28,100,0,1610612762,1,201314
0021300083,1610612743,2013-11-08,240,36,80,0.45,8,22,0.364,23,28,0.821,7,30,37,17,11,2,20,26,103,0,1610612756,0,201314
0021300071,1610612743,2013-11-07,240,42,86,0.488,14,25,0.56,11,17,0.647,10,35,45,28,4,8,16,18,109,1,1610612737,1,201314
0021300057,1610612743,2013-11-05,240,35,83,0.422,9,19,0.474,15,20,0.75,10,35,45,22,4,4,22,23,94,1,1610612759,0,201314
0021300029,1610612743,2013-11-01,240,36,99,0.364,6,18,0.333,20,34,0.588,20,35,55,14,6,5,4,19,98,1,1610612757,0,201314
0021300016,1610612743,2013-10-30,240,34,79,0.43,5,15,0.333,15,17,0.882,8,33,41,19,3,11,18,21,88,0,1610612758,0,201314
0021301230,1610612744,2014-04-16,240,44,90,0.489,8,23,0.348,20,35,0.571,11,34,45,27,12,4,14,23,116,0,1610612743,1,201314
0021301213,1610612744,2014-04-14,240,49,101,0.485,15,37,0.405,17,19,0.895,19,32,51,31,13,4,15,27,130,1,1610612750,1,201314
0021301201,1610612744,2014-04-13,265,44,91,0.484,17,37,0.459,12,16,0.75,6,32,38,22,10,0,14,27,117,0,1610612757,0,201314
0021301188,1610612744,2014-04-11,240,45,92,0.489,13,25,0.52,9,13,0.692,12,45,57,27,12,5,17,17,112,0,1610612747,1,201314
0021301175,1610612744,2014-04-10,240,40,88,0.455,6,23,0.261,13,15,0.867,6,32,38,19,9,4,13,17,99,1,1610612743,0,201314
0021301155,1610612744,2014-04-06,240,52,90,0.578,17,33,0.515,9,9,1.0,6,39,45,34,9,2,16,23,130,1,1610612762,1,201314
0021301141,1610612744,2014-04-04,240,42,93,0.452,10,30,0.333,8,12,0.667,15,42,57,25,6,5,12,22,102,1,1610612758,1,201314
0021301123,1610612744,2014-04-02,240,36,85,0.424,8,21,0.381,10,10,1.0,7,26,33,21,7,2,13,19,90,0,1610612759,0,201314
0021301112,1610612744,2014-04-01,265,52,91,0.571,15,31,0.484,3,6,0.5,10,34,44,33,6,3,12,16,122,0,1610612742,1,201314
0021301098,1610612744,2014-03-30,240,28,79,0.354,10,31,0.323,18,22,0.818,14,32,46,14,2,7,10,19,84,1,1610612752,0,201314
0021301086,1610612744,2014-03-28,240,40,81,0.494,9,20,0.45,11,14,0.786,10,33,43,22,5,6,12,14,100,1,1610612763,1,201314
0021301038,1610612744,2014-03-22,240,31,77,0.403,3,15,0.2,25,29,0.862,11,43,54,21,4,8,18,20,90,1,1610612759,0,201314
0021301021,1610612744,2014-03-20,240,43,80,0.538,8,27,0.296,21,25,0.84,8,34,42,26,6,3,15,28,115,1,1610612749,1,201314
0021301007,1610612744,2014-03-18,240,37,82,0.451,10,27,0.37,19,21,0.905,9,35,44,21,7,2,11,19,103,1,1610612753,1,201314
0021300994,1610612744,2014-03-16,240,42,88,0.477,11,30,0.367,18,22,0.818,10,31,41,17,7,7,12,29,113,0,1610612757,1,201314
0021300980,1610612744,2014-03-14,240,35,77,0.455,11,29,0.379,13,19,0.684,5,37,42,23,6,6,17,16,94,1,1610612739,0,201314
0021300967,1610612744,2014-03-12,240,36,82,0.439,8,21,0.381,18,25,0.72,6,30,36,27,6,2,12,21,98,0,1610612746,0,201314
0021300956,1610612744,2014-03-11,240,41,80,0.513,12,25,0.48,14,17,0.824,8,38,46,26,7,6,19,24,108,1,1610612742,1,201314
0021300942,1610612744,2014-03-09,240,45,85,0.529,10,22,0.455,13,21,0.619,9,26,35,27,7,3,12,22,113,1,1610612756,1,201314
0021300927,1610612744,2014-03-07,240,43,80,0.538,6,19,0.316,19,24,0.792,11,33,44,28,12,3,16,17,111,1,1610612737,1,201314
0021300907,1610612744,2014-03-05,240,46,98,0.469,5,28,0.179,11,12,0.917,15,30,45,28,13,6,11,24,108,0,1610612738,1,201314
0021300899,1610612744,2014-03-04,240,37,84,0.44,10,20,0.5,14,21,0.667,10,34,44,24,4,6,10,21,98,0,1610612754,1,201314
0021300884,1610612744,2014-03-02,240,37,88,0.42,8,23,0.348,16,20,0.8,16,25,41,25,5,5,13,22,98,0,1610612761,0,201314
0021300869,1610612744,2014-02-28,240,44,92,0.478,14,35,0.4,24,31,0.774,12,37,49,25,11,5,15,21,126,0,1610612752,1,201314
0021300855,1610612744,2014-02-26,240,30,84,0.357,5,21,0.238,18,22,0.818,9,32,41,17,6,7,16,27,83,0,1610612741,0,201314
0021300842,1610612744,2014-02-24,240,38,82,0.463,13,31,0.419,15,22,0.682,11,33,44,27,3,7,13,19,104,0,1610612765,1,201314
0021300832,1610612744,2014-02-22,240,37,85,0.435,6,20,0.3,13,17,0.765,12,38,50,26,12,4,10,22,93,1,1610612751,1,201314
0021300814,1610612744,2014-02-20,265,37,93,0.398,9,27,0.333,19,24,0.792,14,35,49,18,8,9,12,24,102,1,1610612745,1,201314
0021300810,1610612744,2014-02-19,240,39,86,0.453,3,19,0.158,20,24,0.833,6,29,35,26,14,3,7,23,101,0,1610612758,1,201314
0021300788,1610612744,2014-02-12,240,40,83,0.482,9,16,0.563,21,26,0.808,11,32,43,22,10,4,13,18,110,1,1610612748,0,201314
0021300769,1610612744,2014-02-10,240,43,88,0.489,12,29,0.414,25,30,0.833,13,47,60,24,9,11,18,20,123,1,1610612755,1,201314
0021300754,1610612744,2014-02-08,240,41,84,0.488,8,25,0.32,19,26,0.731,12,22,34,16,5,4,12,21,109,0,1610612756,0,201314
0021300738,1610612744,2014-02-06,240,40,83,0.482,11,22,0.5,11,15,0.733,12,27,39,24,7,6,12,18,102,1,1610612741,1,201314
0021300724,1610612744,2014-02-04,240,29,93,0.312,4,20,0.2,13,16,0.813,18,32,50,18,7,4,16,18,75,1,1610612766,0,201314
0021300696,1610612744,2014-01-31,240,33,88,0.375,10,26,0.385,19,24,0.792,14,29,43,17,9,5,8,22,95,0,1610612762,1,201314
0021300688,1610612744,2014-01-30,240,45,91,0.495,6,21,0.286,15,20,0.75,16,37,53,24,8,5,11,21,111,1,1610612746,1,201314
0021300673,1610612744,2014-01-28,240,30,80,0.375,7,23,0.304,18,23,0.783,5,42,47,19,12,6,19,16,85,1,1610612764,0,201314
0021300660,1610612744,2014-01-26,240,38,91,0.418,10,25,0.4,17,21,0.81,10,41,51,22,8,4,9,21,103,1,1610612757,1,201314
0021300645,1610612744,2014-01-24,240,49,89,0.551,9,22,0.409,13,15,0.867,9,32,41,31,4,8,14,26,120,1,1610612750,0,201314
0021300615,1610612744,2014-01-20,240,35,86,0.407,10,30,0.333,14,20,0.7,13,32,45,21,7,2,15,22,94,1,1610612754,0,201314
0021300599,1610612744,2014-01-18,240,37,84,0.44,6,22,0.273,17,19,0.895,10,33,43,17,7,11,8,20,97,0,1610612740,1,201314
0021300592,1610612744,2014-01-17,240,43,82,0.524,16,27,0.593,19,34,0.559,12,21,33,22,10,1,17,29,121,0,1610612760,0,201314
0021300576,1610612744,2014-01-15,240,39,90,0.433,9,28,0.321,29,33,0.879,9,32,41,24,7,3,12,21,116,1,1610612743,0,201314
0021300541,1610612744,2014-01-10,240,38,92,0.413,8,26,0.308,15,21,0.714,14,32,46,23,7,1,11,18,99,1,1610612738,1,201314
0021300523,1610612744,2014-01-08,240,36,78,0.462,9,26,0.346,17,23,0.739,6,34,40,19,7,5,18,27,98,0,1610612751,0,201314
0021300515,1610612744,2014-01-07,240,39,85,0.459,10,32,0.313,13,20,0.65,16,40,56,21,5,4,17,22,101,0,1610612749,1,201314
0021300501,1610612744,2014-01-05,240,43,85,0.506,9,22,0.409,17,20,0.85,8,37,45,24,8,7,12,15,112,0,1610612764,1,201314
0021300483,1610612744,2014-01-03,240,39,87,0.448,6,27,0.222,17,25,0.68,13,34,47,30,15,7,21,17,101,0,1610612737,1,201314
0021300474,1610612744,2014-01-02,240,46,82,0.561,15,29,0.517,16,19,0.842,6,34,40,29,9,1,18,24,123,0,1610612748,1,201314
0021300462,1610612744,2013-12-31,240,41,85,0.482,6,27,0.222,6,10,0.6,12,44,56,21,3,11,17,13,94,0,1610612753,1,201314
0021300448,1610612744,2013-12-29,265,42,95,0.442,10,33,0.303,14,19,0.737,12,40,52,30,8,10,17,28,108,0,1610612739,1,201314
0021300435,1610612744,2013-12-27,240,45,85,0.529,8,20,0.4,17,24,0.708,15,41,56,32,9,4,21,25,115,1,1610612756,1,201314
0021300422,1610612744,2013-12-25,240,40,95,0.421,10,24,0.417,15,22,0.682,16,33,49,27,8,4,13,22,105,1,1610612746,1,201314
0021300415,1610612744,2013-12-23,240,36,84,0.429,7,16,0.438,10,18,0.556,11,31,42,17,4,8,15,18,89,0,1610612743,1,201314
0021300402,1610612744,2013-12-21,240,38,98,0.388,12,31,0.387,14,19,0.737,16,39,55,19,14,5,16,24,102,1,1610612747,1,201314
0021300382,1610612744,2013-12-19,240,42,90,0.467,8,31,0.258,10,11,0.909,13,34,47,26,14,4,24,21,102,1,1610612759,0,201314
0021300368,1610612744,2013-12-17,240,41,91,0.451,5,20,0.25,17,24,0.708,17,41,58,25,6,2,12,23,104,1,1610612740,1,201314
0021300355,1610612744,2013-12-15,240,34,80,0.425,11,22,0.5,23,33,0.697,11,39,50,19,6,4,20,25,102,0,1610612756,0,201314
0021300341,1610612744,2013-12-13,240,43,90,0.478,6,22,0.273,20,24,0.833,19,37,56,22,6,6,18,30,112,1,1610612745,0,201314
0021300326,1610612744,2013-12-11,240,37,86,0.43,12,28,0.429,9,15,0.6,14,36,50,20,6,6,18,18,95,1,1610612742,1,201314
0021300304,1610612744,2013-12-09,240,41,90,0.456,11,37,0.297,18,22,0.818,10,43,53,20,3,6,15,24,111,0,1610612766,0,201314
0021300293,1610612744,2013-12-07,240,44,88,0.5,8,18,0.444,12,14,0.857,15,32,47,24,6,5,10,20,108,0,1610612763,1,201314
0021300285,1610612744,2013-12-06,240,27,76,0.355,2,16,0.125,27,34,0.794,10,33,43,10,9,3,22,27,83,0,1610612745,0,201314
0021300268,1610612744,2013-12-03,240,40,79,0.506,12,29,0.414,20,25,0.8,9,27,36,27,11,2,12,16,112,1,1610612761,1,201314
0021300251,1610612744,2013-12-01,240,42,82,0.512,15,25,0.6,16,22,0.727,10,22,32,22,13,5,18,25,115,0,1610612758,1,201314
0021300235,1610612744,2013-11-29,265,42,95,0.442,8,26,0.308,20,29,0.69,12,39,51,20,4,6,15,28,112,0,1610612760,0,201314
0021300225,1610612744,2013-11-27,240,32,76,0.421,9,23,0.391,26,34,0.765,10,42,52,18,2,6,18,15,99,0,1610612742,0,201314
0021300214,1610612744,2013-11-26,240,40,88,0.455,7,19,0.368,15,21,0.714,9,32,41,25,8,6,10,14,102,0,1610612740,1,201314
0021300196,1610612744,2013-11-23,240,36,77,0.468,7,17,0.412,22,30,0.733,5,36,41,20,4,4,19,31,101,1,1610612757,0,201314
0021300186,1610612744,2013-11-22,240,34,82,0.415,9,22,0.409,18,28,0.643,16,34,50,23,8,2,18,20,95,0,1610612747,0,201314
0021300173,1610612744,2013-11-20,265,36,82,0.439,5,18,0.278,4,8,0.5,7,36,43,24,3,3,14,20,81,1,1610612763,0,201314
0021300154,1610612744,2013-11-18,240,32,79,0.405,12,22,0.545,22,30,0.733,14,43,57,17,5,6,14,16,98,0,1610612762,1,201314
0021300145,1610612744,2013-11-16,240,41,80,0.513,9,21,0.429,11,14,0.786,10,32,42,24,7,5,15,19,102,1,1610612762,1,201314
0021300124,1610612744,2013-11-14,240,45,94,0.479,14,23,0.609,12,14,0.857,9,22,31,26,12,5,7,22,116,1,1610612760,1,201314
0021300109,1610612744,2013-11-12,240,42,70,0.6,8,16,0.5,21,26,0.808,10,33,43,28,5,3,23,25,113,1,1610612765,1,201314
0021300091,1610612744,2013-11-09,240,33,78,0.423,10,30,0.333,14,26,0.538,9,24,33,17,8,3,17,24,90,0,1610612763,0,201314
0021300082,1610612744,2013-11-08,240,29,71,0.408,8,20,0.4,8,10,0.8,6,39,45,16,7,4,19,20,74,0,1610612759,0,201314
0021300067,1610612744,2013-11-06,240,42,84,0.5,8,20,0.4,14,20,0.7,9,40,49,23,12,11,21,29,106,0,1610612750,1,201314
0021300048,1610612744,2013-11-04,240,41,92,0.446,15,38,0.395,13,20,0.65,13,41,54,28,18,7,22,24,110,0,1610612755,1,201314
0021300040,1610612744,2013-11-02,240,39,76,0.513,11,27,0.407,9,12,0.75,5,39,44,28,8,7,18,22,98,1,1610612758,1,201314
0021300019,1610612744,2013-10-31,240,40,76,0.526,12,21,0.571,23,33,0.697,10,23,33,26,7,2,24,35,115,0,1610612746,0,201314
0021300017,1610612744,2013-10-30,240,46,86,0.535,15,27,0.556,18,23,0.783,7,41,48,34,8,9,15,22,125,1,1610612747,1,201314
0021301219,1610612745,2014-04-16,240,35,81,0.432,14,30,0.467,16,24,0.667,13,28,41,23,3,4,14,16,100,0,1610612740,0,201314
