Game_ID,Team_ID,GAME_DATE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home_Flag,Vs_Team_ID,Win_Flag,Season_ID
0021200668,1610612742,2013-01-29,240,42,84,0.5,8,15,0.533,12,15,0.8,10,30,40,31,8,2,16,21,104,0,1610612757,0,201213
0021200657,1610612742,2013-01-27,240,45,88,0.511,5,11,0.455,15,18,0.833,12,32,44,26,8,0,13,24,110,1,1610612756,1,201213
0021200639,1610612742,2013-01-25,240,42,91,0.462,6,18,0.333,17,18,0.944,10,37,47,20,8,7,14,19,107,1,1610612759,0,201213
0021200602,1610612742,2013-01-20,240,45,90,0.5,8,15,0.533,13,15,0.867,10,33,43,29,9,7,8,13,111,0,1610612753,1,201213
0021200592,1610612742,2013-01-18,265,41,91,0.451,7,20,0.35,25,30,0.833,11,35,46,24,11,3,16,23,114,1,1610612760,0,201213
0021200575,1610612742,2013-01-16,240,33,86,0.384,5,22,0.227,34,43,0.791,11,36,47,22,7,5,10,19,105,1,1610612745,1,201213
0021200560,1610612742,2013-01-14,240,46,77,0.597,6,13,0.462,15,16,0.938,4,29,33,33,7,1,9,23,113,1,1610612750,1,201213
0021200547,1610612742,2013-01-12,240,39,80,0.488,11,17,0.647,15,21,0.714,11,37,48,26,6,5,9,22,104,1,1610612763,1,201213
0021200528,1610612742,2013-01-10,265,41,96,0.427,5,21,0.238,30,35,0.857,15,37,52,20,6,6,12,24,117,0,1610612758,1,201213
0021200525,1610612742,2013-01-09,240,36,84,0.429,6,18,0.333,15,18,0.833,10,24,34,21,10,3,13,17,93,0,1610612746,0,201213
0021200508,1610612742,2013-01-07,240,35,81,0.432,6,19,0.316,18,20,0.9,6,40,46,20,5,5,10,26,94,0,1610612762,0,201213
0021200495,1610612742,2013-01-05,265,39,85,0.459,7,19,0.368,11,13,0.846,6,36,42,21,6,10,9,20,96,1,1610612740,0,201213
0021200469,1610612742,2013-01-02,265,41,94,0.436,10,28,0.357,17,20,0.85,8,39,47,19,7,5,13,24,109,0,1610612748,0,201213
0021200458,1610612742,2013-01-01,240,41,82,0.5,10,22,0.455,11,17,0.647,8,34,42,25,6,4,10,25,103,0,1610612764,1,201213
0021200449,1610612742,2012-12-30,240,38,95,0.4,1,16,0.063,9,10,0.9,14,32,46,23,6,6,11,21,86,1,1610612759,0,201213
0021200431,1610612742,2012-12-28,240,33,88,0.375,5,25,0.2,14,21,0.667,13,30,43,17,9,5,14,15,85,1,1610612743,0,201213
0021200423,1610612742,2012-12-27,265,40,95,0.421,11,24,0.458,14,16,0.875,10,36,46,22,9,5,13,19,105,0,1610612760,0,201213
0021200402,1610612742,2012-12-23,240,34,74,0.459,5,14,0.357,18,29,0.621,9,30,39,22,10,1,20,18,91,0,1610612759,0,201213
0021200386,1610612742,2012-12-21,240,31,76,0.408,6,21,0.286,14,17,0.824,11,31,42,20,7,6,22,19,82,0,1610612763,0,201213
0021200378,1610612742,2012-12-20,240,37,96,0.385,3,22,0.136,18,21,0.857,13,23,36,23,10,6,9,17,95,1,1610612748,0,201213
0021200362,1610612742,2012-12-18,240,39,72,0.542,4,11,0.364,25,29,0.862,6,29,35,19,9,4,11,13,107,1,1610612755,1,201213
0021200342,1610612742,2012-12-15,265,39,84,0.464,7,14,0.5,21,25,0.84,11,30,41,24,10,8,19,29,106,0,1610612750,0,201213
0021200325,1610612742,2012-12-14,240,27,69,0.391,0,13,0.0,20,23,0.87,4,34,38,17,4,1,17,17,74,0,1610612761,0,201213
0021200315,1610612742,2012-12-12,290,47,92,0.511,8,23,0.348,13,17,0.765,7,43,50,27,8,7,27,27,115,0,1610612738,0,201213
0021200302,1610612742,2012-12-10,240,48,87,0.552,7,20,0.35,16,21,0.762,7,31,38,26,10,7,8,14,119,1,1610612758,1,201213
0021200290,1610612742,2012-12-08,240,43,91,0.473,10,24,0.417,20,25,0.8,11,29,40,24,7,2,12,24,116,0,1610612745,1,201213
0021200269,1610612742,2012-12-06,240,37,78,0.474,4,12,0.333,19,24,0.792,11,33,44,15,8,4,16,23,97,0,1610612756,1,201213
0021200267,1610612742,2012-12-05,240,34,84,0.405,5,19,0.263,17,19,0.895,11,30,41,20,8,6,22,18,90,0,1610612746,0,201213
0021200240,1610612742,2012-12-01,240,38,93,0.409,11,25,0.44,5,8,0.625,13,36,49,28,8,9,13,18,92,1,1610612765,1,201213
0021200214,1610612742,2012-11-28,240,28,81,0.346,4,18,0.222,18,20,0.9,11,19,30,18,10,6,14,26,78,0,1610612741,0,201213
0021200204,1610612742,2012-11-27,240,37,81,0.457,5,19,0.263,19,22,0.864,9,28,37,23,11,1,15,22,98,0,1610612755,0,201213
0021200187,1610612742,2012-11-24,240,34,92,0.37,10,28,0.357,11,20,0.55,9,30,39,22,9,6,15,28,89,1,1610612747,0,201213
0021200167,1610612742,2012-11-21,240,42,85,0.494,13,29,0.448,17,21,0.81,11,31,42,22,8,1,13,18,114,1,1610612752,1,201213
0021200151,1610612742,2012-11-19,265,37,86,0.43,10,21,0.476,17,24,0.708,7,36,43,24,12,11,16,22,101,1,1610612744,0,201213
0021200135,1610612742,2012-11-17,240,38,74,0.514,10,23,0.435,17,20,0.85,8,34,42,26,6,14,20,19,103,0,1610612739,1,201213
0021200124,1610612742,2012-11-16,240,30,81,0.37,2,13,0.154,21,25,0.84,8,36,44,16,3,5,11,23,83,0,1610612754,0,201213
0021200115,1610612742,2012-11-14,240,39,78,0.5,3,11,0.273,26,33,0.788,14,26,40,20,6,4,13,15,107,1,1610612764,1,201213
0021200100,1610612742,2012-11-12,240,29,80,0.363,4,16,0.25,20,25,0.8,7,28,35,16,7,2,8,20,82,1,1610612750,0,201213
0021200083,1610612742,2012-11-10,265,32,79,0.405,9,19,0.474,24,30,0.8,8,35,43,21,9,7,19,24,97,0,1610612766,0,201213
0021200071,1610612742,2012-11-09,240,33,81,0.407,8,28,0.286,20,23,0.87,9,41,50,17,4,3,20,28,94,0,1610612752,0,201213
0021200061,1610612742,2012-11-07,240,39,84,0.464,8,21,0.381,23,35,0.657,16,31,47,21,4,6,11,23,109,1,1610612761,1,201213
0021200046,1610612742,2012-11-05,240,48,78,0.615,10,20,0.5,8,13,0.615,2,35,37,29,12,5,9,15,114,1,1610612757,1,201213
0021200034,1610612742,2012-11-03,240,49,80,0.613,16,25,0.64,12,15,0.8,8,35,43,31,6,7,22,23,126,1,1610612766,1,201213
0021200009,1610612742,2012-10-31,240,32,85,0.376,11,22,0.5,19,26,0.731,8,32,40,20,8,5,16,32,94,0,1610612762,0,201213
0021200003,1610612742,2012-10-30,240,40,85,0.471,5,15,0.333,14,18,0.778,9,31,40,22,9,5,11,25,99,0,1610612747,1,201213
0021201227,1610612743,2013-04-17,240,49,93,0.527,4,16,0.25,16,20,0.8,15,39,54,28,8,8,16,13,118,1,1610612756,1,201213
0021201207,1610612743,2013-04-15,240,37,85,0.435,6,14,0.429,32,46,0.696,18,40,58,21,5,5,17,24,112,0,1610612749,1,201213
0021201198,1610612743,2013-04-14,240,43,81,0.531,8,22,0.364,24,27,0.889,9,30,39,30,15,7,21,22,118,1,1610612757,1,201213
0021201185,1610612743,2013-04-12,265,41,93,0.441,8,24,0.333,15,21,0.714,13,33,46,22,14,4,19,18,105,0,1610612742,0,201213
0021201172,1610612743,2013-04-10,240,39,86,0.453,6,15,0.4,12,21,0.571,16,37,53,26,8,9,17,16,96,1,1610612759,1,201213
0021201144,1610612743,2013-04-06,240,54,99,0.545,11,25,0.44,13,21,0.619,13,33,46,40,12,4,9,26,132,1,1610612745,1,201213
0021201124,1610612743,2013-04-04,240,35,89,0.393,6,17,0.353,19,30,0.633,18,32,50,22,7,6,8,15,95,1,1610612742,1,201213
0021201118,1610612743,2013-04-03,240,41,73,0.562,7,18,0.389,24,32,0.75,8,34,42,22,7,8,14,19,113,0,1610612762,1,201213
0021201083,1610612743,2013-03-29,240,42,74,0.568,4,14,0.286,21,31,0.677,8,25,33,23,12,5,12,28,109,1,1610612751,1,201213
0021201067,1610612743,2013-03-27,240,42,88,0.477,0,10,0.0,15,17,0.882,14,27,41,26,8,3,15,24,99,0,1610612759,0,201213
0021201051,1610612743,2013-03-25,240,25,66,0.379,5,16,0.313,31,39,0.795,11,21,32,14,8,5,13,15,86,0,1610612740,0,201213
0021201037,1610612743,2013-03-23,240,37,85,0.435,4,14,0.286,23,32,0.719,13,33,46,25,8,7,15,19,101,1,1610612758,1,201213
0021201020,1610612743,2013-03-21,240,37,76,0.487,7,11,0.636,20,27,0.741,11,23,34,18,13,8,19,19,101,1,1610612755,1,201213
0021201006,1610612743,2013-03-19,240,43,96,0.448,4,21,0.19,24,29,0.828,17,35,52,23,10,4,12,23,114,0,1610612760,1,201213
0021200999,1610612743,2013-03-18,265,46,100,0.46,7,20,0.35,20,27,0.741,20,33,53,26,10,5,13,19,119,0,1610612741,1,201213
0021200977,1610612743,2013-03-15,240,35,77,0.455,1,12,0.083,16,22,0.727,13,29,42,18,8,10,16,17,87,1,1610612763,1,201213
0021200964,1610612743,2013-03-13,240,41,84,0.488,9,21,0.429,26,37,0.703,18,35,53,22,11,8,14,18,117,1,1610612752,1,201213
0021200946,1610612743,2013-03-11,240,44,86,0.512,3,12,0.25,17,25,0.68,14,31,45,25,12,2,14,16,108,0,1610612756,1,201213
0021200931,1610612743,2013-03-09,240,42,78,0.538,9,17,0.529,18,22,0.818,6,37,43,23,13,8,19,21,111,1,1610612750,1,201213
0021200914,1610612743,2013-03-07,240,43,77,0.558,11,23,0.478,10,12,0.833,7,31,38,33,7,10,11,17,107,1,1610612746,1,201213
0021200898,1610612743,2013-03-05,240,46,85,0.541,8,16,0.5,20,32,0.625,13,27,40,30,12,6,12,26,120,0,1610612758,1,201213
0021200893,1610612743,2013-03-04,240,46,86,0.535,5,15,0.333,7,9,0.778,12,36,48,30,10,6,17,19,104,1,1610612737,1,201213
0021200875,1610612743,2013-03-01,240,43,95,0.453,7,21,0.333,12,17,0.706,10,33,43,26,14,7,14,23,105,1,1610612760,1,201213
0021200860,1610612743,2013-02-27,240,45,87,0.517,3,14,0.214,18,31,0.581,13,29,42,29,16,6,15,24,111,0,1610612757,1,201213
0021200841,1610612743,2013-02-25,240,49,88,0.557,5,18,0.278,16,27,0.593,13,31,44,30,13,7,9,25,119,1,1610612747,1,201213
0021200824,1610612743,2013-02-23,240,44,83,0.53,7,19,0.368,18,22,0.818,11,29,40,30,11,10,17,28,113,0,1610612766,1,201213
0021200812,1610612743,2013-02-22,240,39,81,0.481,4,22,0.182,31,37,0.838,8,28,36,27,11,5,11,24,113,0,1610612764,0,201213
0021200794,1610612743,2013-02-19,240,33,77,0.429,7,20,0.35,24,36,0.667,10,35,45,21,7,3,7,17,97,1,1610612738,1,201213
0021200779,1610612743,2013-02-13,240,42,79,0.532,12,17,0.706,12,22,0.545,11,18,29,25,8,5,14,24,108,0,1610612751,0,201213
0021200769,1610612743,2013-02-12,240,44,85,0.518,6,16,0.375,14,20,0.7,18,27,45,24,13,5,18,20,108,0,1610612761,0,201213
0021200754,1610612743,2013-02-10,315,48,113,0.425,8,26,0.308,10,17,0.588,15,50,65,25,10,11,21,19,114,0,1610612738,0,201213
0021200747,1610612743,2013-02-09,240,40,80,0.5,6,17,0.353,25,34,0.735,15,31,46,23,9,8,20,21,111,0,1610612739,1,201213
0021200734,1610612743,2013-02-07,240,50,86,0.581,9,19,0.474,19,23,0.826,16,30,46,29,11,8,10,16,128,1,1610612741,1,201213
0021200719,1610612743,2013-02-05,240,40,91,0.44,5,16,0.313,27,37,0.73,16,37,53,26,9,12,17,19,112,1,1610612749,1,201213
0021200692,1610612743,2013-02-01,240,44,84,0.524,7,22,0.318,18,22,0.818,7,25,32,29,14,6,8,20,113,1,1610612740,1,201213
0021200679,1610612743,2013-01-30,240,42,82,0.512,8,28,0.286,26,36,0.722,9,31,40,21,9,7,20,23,118,1,1610612745,1,201213
0021200664,1610612743,2013-01-28,240,37,78,0.474,7,14,0.5,21,30,0.7,9,32,41,23,10,4,14,23,102,1,1610612754,1,201213
0021200649,1610612743,2013-01-26,240,47,89,0.528,13,31,0.419,14,17,0.824,10,41,51,34,13,7,15,21,121,1,1610612758,1,201213
0021200622,1610612743,2013-01-23,240,40,86,0.465,8,21,0.381,17,25,0.68,11,30,41,22,13,8,14,12,105,0,1610612745,1,201213
0021200604,1610612743,2013-01-20,265,45,93,0.484,8,18,0.444,23,34,0.676,20,30,50,26,9,6,23,33,121,1,1610612760,1,201213
0021200591,1610612743,2013-01-18,240,41,84,0.488,7,16,0.438,19,31,0.613,9,25,34,17,13,4,14,23,108,1,1610612764,0,201213
0021200574,1610612743,2013-01-16,240,33,73,0.452,2,15,0.133,29,37,0.784,11,24,35,21,7,8,19,23,97,0,1610612760,0,201213
0021200568,1610612743,2013-01-15,265,47,99,0.475,9,25,0.36,12,19,0.632,11,28,39,31,12,2,10,23,115,1,1610612757,1,201213
0021200553,1610612743,2013-01-13,240,43,90,0.478,9,27,0.333,21,27,0.778,14,30,44,27,11,2,8,16,116,1,1610612744,1,201213
0021200538,1610612743,2013-01-11,240,36,82,0.439,4,16,0.25,22,31,0.71,19,37,56,24,4,7,22,21,98,1,1610612739,1,201213
0021200524,1610612743,2013-01-09,240,41,94,0.436,4,12,0.333,22,36,0.611,18,30,48,24,6,6,10,7,108,1,1610612753,1,201213
0021200503,1610612743,2013-01-06,240,44,101,0.436,9,24,0.375,15,23,0.652,17,27,44,33,10,6,8,21,112,0,1610612747,1,201213
0021200497,1610612743,2013-01-05,240,39,76,0.513,4,11,0.364,28,39,0.718,13,35,48,20,7,7,19,22,110,1,1610612762,1,201213
0021200477,1610612743,2013-01-03,240,40,86,0.465,6,22,0.273,11,20,0.55,11,28,39,27,11,11,7,26,97,1,1610612750,0,201213
0021200462,1610612743,2013-01-01,240,37,82,0.451,7,23,0.304,11,21,0.524,15,37,52,28,11,4,15,26,92,1,1610612746,1,201213
0021200442,1610612743,2012-12-29,240,29,68,0.426,3,16,0.188,11,18,0.611,10,31,41,17,5,7,16,17,72,0,1610612763,0,201213
0021200431,1610612743,2012-12-28,240,43,94,0.457,12,28,0.429,8,14,0.571,17,43,60,25,10,2,17,24,106,0,1610612742,1,201213
0021200419,1610612743,2012-12-26,240,45,94,0.479,12,22,0.545,24,32,0.75,20,28,48,31,10,7,10,23,126,1,1610612747,1,201213
0021200409,1610612743,2012-12-25,240,40,80,0.5,3,13,0.231,17,24,0.708,9,33,42,26,8,4,18,16,100,0,1610612746,0,201213
0021200396,1610612743,2012-12-22,240,47,92,0.511,6,20,0.3,10,15,0.667,12,34,46,36,8,12,12,21,110,1,1610612766,1,201213
0021200379,1610612743,2012-12-20,240,38,98,0.388,0,22,0.0,17,24,0.708,17,42,59,20,5,6,9,20,93,0,1610612757,0,201213
0021200363,1610612743,2012-12-18,240,38,87,0.437,7,19,0.368,29,42,0.69,13,45,58,23,11,10,15,17,112,1,1610612759,1,201213
0021200348,1610612743,2012-12-16,240,46,85,0.541,8,18,0.444,22,29,0.759,17,35,52,27,6,5,11,25,122,0,1610612758,1,201213
0021200335,1610612743,2012-12-14,240,36,69,0.522,4,10,0.4,23,26,0.885,7,28,35,20,8,10,19,19,99,1,1610612763,1,201213
0021200319,1610612743,2012-12-12,240,42,83,0.506,7,16,0.438,14,24,0.583,12,30,42,24,8,5,19,30,105,0,1610612750,0,201213
0021200306,1610612743,2012-12-11,240,37,80,0.463,6,17,0.353,21,34,0.618,7,30,37,22,10,12,9,19,101,0,1610612765,1,201213
0021200295,1610612743,2012-12-09,240,40,72,0.556,5,17,0.294,21,29,0.724,5,35,40,18,4,6,16,22,106,0,1610612752,0,201213
0021200271,1610612743,2012-12-07,240,38,86,0.442,3,17,0.176,13,20,0.65,10,27,37,24,10,4,8,17,92,0,1610612754,1,201213
0021200260,1610612743,2012-12-05,240,38,79,0.481,7,17,0.412,21,25,0.84,11,29,40,24,10,4,20,25,104,0,1610612737,0,201213
0021200248,1610612743,2012-12-03,240,40,85,0.471,6,15,0.4,27,43,0.628,23,30,53,25,11,7,17,20,113,1,1610612761,1,201213
0021200232,1610612743,2012-11-30,240,40,86,0.465,8,24,0.333,15,22,0.682,13,25,38,22,8,1,15,19,103,0,1610612747,0,201213
0021200221,1610612743,2012-11-29,240,38,84,0.452,10,21,0.476,19,24,0.792,10,30,40,25,9,7,15,16,105,0,1610612744,0,201213
0021200202,1610612743,2012-11-26,240,40,73,0.548,5,14,0.357,18,32,0.563,13,25,38,22,6,5,17,26,103,0,1610612762,0,201213
0021200196,1610612743,2012-11-25,240,40,75,0.533,5,13,0.385,17,21,0.81,9,32,41,27,9,12,14,20,102,1,1610612740,1,201213
0021200179,1610612743,2012-11-23,240,40,84,0.476,5,19,0.263,17,30,0.567,11,28,39,21,9,7,11,18,102,1,1610612744,1,201213
0021200166,1610612743,2012-11-21,240,35,79,0.443,9,21,0.429,22,26,0.846,14,35,49,16,5,8,20,24,101,0,1610612750,1,201213
0021200150,1610612743,2012-11-19,240,36,81,0.444,5,15,0.333,20,28,0.714,21,26,47,21,9,3,17,15,97,0,1610612763,1,201213
0021200137,1610612743,2012-11-17,240,39,78,0.5,4,11,0.364,18,26,0.692,12,27,39,19,8,2,21,19,100,0,1610612759,0,201213
0021200121,1610612743,2012-11-15,240,37,88,0.42,6,20,0.3,13,19,0.684,21,27,48,19,6,7,13,20,93,1,1610612748,0,201213
0021200101,1610612743,2012-11-12,240,41,76,0.539,7,16,0.438,11,18,0.611,9,34,43,26,2,10,15,21,100,0,1610612756,0,201213
0021200089,1610612743,2012-11-10,290,43,113,0.381,5,24,0.208,16,27,0.593,23,42,65,30,9,9,15,21,107,0,1610612744,1,201213
0021200079,1610612743,2012-11-09,240,40,92,0.435,6,17,0.353,18,25,0.72,13,40,53,26,11,12,11,17,104,1,1610612762,1,201213
0021200059,1610612743,2012-11-07,240,37,82,0.451,7,18,0.389,12,21,0.571,16,33,49,20,9,5,21,16,93,0,1610612745,1,201213
0021200052,1610612743,2012-11-06,240,41,92,0.446,10,30,0.333,17,22,0.773,21,31,52,23,9,11,15,21,109,1,1610612765,1,201213
0021200030,1610612743,2012-11-03,240,49,95,0.516,5,21,0.238,13,20,0.65,18,29,47,13,5,3,13,21,116,0,1610612748,0,201213
0021200016,1610612743,2012-11-02,240,32,84,0.381,7,26,0.269,18,27,0.667,15,30,45,22,5,5,14,17,89,0,1610612753,0,201213
0021200005,1610612743,2012-10-31,240,33,88,0.375,4,18,0.222,5,11,0.455,16,38,54,19,9,5,20,22,75,0,1610612755,0,201213
0021201230,1610612744,2013-04-17,240,40,93,0.43,9,21,0.429,10,13,0.769,14,38,52,21,7,3,12,17,99,0,1610612757,1,201213
0021201212,1610612744,2013-04-15,240,46,85,0.541,9,20,0.45,15,18,0.833,9,44,53,26,9,7,21,17,116,1,1610612759,1,201213
0021201189,1610612744,2013-04-12,240,46,97,0.474,11,26,0.423,13,16,0.813,15,29,44,25,7,4,8,33,116,0,1610612747,0,201213
0021201175,1610612744,2013-04-11,240,37,84,0.44,7,16,0.438,16,26,0.615,7,32,39,16,10,3,16,19,97,1,1610612760,0,201213
0021201163,1610612744,2013-04-09,240,39,91,0.429,10,24,0.417,17,22,0.773,12,48,60,24,7,6,13,19,105,1,1610612750,1,201213
0021201151,1610612744,2013-04-07,240,35,74,0.473,7,17,0.412,13,18,0.722,8,33,41,21,5,2,16,15,90,1,1610612762,0,201213
0021201134,1610612744,2013-04-05,240,44,86,0.512,9,16,0.563,14,16,0.875,12,18,30,26,15,1,14,21,111,0,1610612756,1,201213
0021201122,1610612744,2013-04-03,240,36,78,0.462,7,19,0.368,19,22,0.864,11,36,47,25,5,8,13,21,98,1,1610612740,1,201213
0021201094,1610612744,2013-03-30,240,47,87,0.54,9,20,0.45,22,27,0.815,11,41,52,22,6,8,10,24,125,1,1610612757,1,201213
0021201069,1610612744,2013-03-27,240,41,90,0.456,5,24,0.208,11,13,0.846,13,28,41,30,9,4,14,19,98,1,1610612758,0,201213
0021201053,1610612744,2013-03-25,240,43,90,0.478,10,23,0.435,13,19,0.684,9,39,48,22,3,4,11,27,109,1,1610612747,1,201213
0021201039,1610612744,2013-03-23,240,37,75,0.493,10,20,0.5,17,22,0.773,8,34,42,25,5,4,21,17,101,1,1610612764,1,201213
0021201016,1610612744,2013-03-20,240,37,84,0.44,6,12,0.5,13,15,0.867,12,27,39,16,9,4,16,17,93,0,1610612759,0,201213
0021201001,1610612744,2013-03-18,240,35,70,0.5,10,19,0.526,13,15,0.867,6,38,44,21,6,7,16,20,93,0,1610612740,1,201213
0021200988,1610612744,2013-03-17,240,44,96,0.458,13,26,0.5,7,9,0.778,8,42,50,27,7,6,10,17,108,0,1610612745,1,201213
0021200978,1610612744,2013-03-15,240,34,76,0.447,3,14,0.214,24,30,0.8,7,27,34,16,8,7,12,17,95,1,1610612741,0,201213
0021200966,1610612744,2013-03-13,240,41,72,0.569,8,18,0.444,15,25,0.6,11,31,42,27,5,9,13,15,105,1,1610612765,1,201213
0021200947,1610612744,2013-03-11,240,32,78,0.41,11,20,0.55,17,24,0.708,13,46,59,16,7,4,14,25,92,1,1610612752,1,201213
0021200933,1610612744,2013-03-09,240,37,82,0.451,6,15,0.4,13,20,0.65,12,35,47,21,4,1,17,21,93,1,1610612749,0,201213
0021200926,1610612744,2013-03-08,240,33,87,0.379,9,21,0.429,13,20,0.65,12,39,51,18,6,4,16,25,88,1,1610612745,0,201213
0021200912,1610612744,2013-03-06,240,27,75,0.36,8,23,0.348,25,29,0.862,6,40,46,19,9,4,17,14,87,1,1610612758,1,201213
0021200895,1610612744,2013-03-04,240,47,82,0.573,8,17,0.471,23,28,0.821,6,32,38,33,3,4,14,27,125,1,1610612761,1,201213
0021200876,1610612744,2013-03-02,240,36,86,0.419,10,26,0.385,15,19,0.789,11,24,35,22,14,3,19,14,97,0,1610612755,0,201213
0021200867,1610612744,2013-03-01,240,32,94,0.34,5,23,0.217,17,22,0.773,13,41,54,17,6,1,11,24,86,0,1610612738,0,201213
0021200853,1610612744,2013-02-27,240,36,72,0.5,15,27,0.556,18,21,0.857,5,33,38,14,6,4,17,23,105,0,1610612752,0,201213
0021200844,1610612744,2013-02-26,240,33,76,0.434,12,21,0.571,19,24,0.792,15,31,46,16,11,6,20,23,97,0,1610612754,0,201213
0021200832,1610612744,2013-02-24,240,37,81,0.457,7,17,0.412,19,23,0.826,14,34,48,18,11,4,22,28,100,0,1610612750,1,201213
0021200822,1610612744,2013-02-22,265,39,94,0.415,5,21,0.238,24,30,0.8,9,48,57,25,6,5,12,23,107,1,1610612759,1,201213
0021200808,1610612744,2013-02-20,240,42,87,0.483,10,20,0.5,14,17,0.824,13,31,44,29,6,6,10,16,108,1,1610612756,1,201213
0021200795,1610612744,2013-02-19,240,39,83,0.47,5,17,0.294,18,24,0.75,13,29,42,17,5,3,13,22,101,0,1610612762,0,201213
0021200774,1610612744,2013-02-12,240,38,84,0.452,8,20,0.4,23,31,0.742,8,38,46,25,6,6,13,22,107,1,1610612745,0,201213
0021200750,1610612744,2013-02-09,240,34,89,0.382,6,16,0.375,17,24,0.708,17,35,52,12,4,1,15,26,91,0,1610612742,0,201213
0021200742,1610612744,2013-02-08,240,36,74,0.486,6,17,0.353,15,20,0.75,7,27,34,18,5,4,16,25,93,0,1610612763,0,201213
0021200729,1610612744,2013-02-06,240,38,93,0.409,10,20,0.5,12,16,0.75,13,36,49,25,7,4,19,15,98,0,1610612760,0,201213
0021200718,1610612744,2013-02-05,240,41,86,0.477,3,15,0.2,24,30,0.8,11,29,40,21,2,5,12,26,109,0,1610612745,0,201213
0021200704,1610612744,2013-02-02,240,45,89,0.506,9,19,0.474,14,20,0.7,14,33,47,34,5,3,13,24,113,1,1610612756,1,201213
0021200683,1610612744,2013-01-31,240,36,84,0.429,7,20,0.35,21,25,0.84,12,34,46,26,6,4,12,21,100,1,1610612742,1,201213
0021200666,1610612744,2013-01-29,240,45,84,0.536,11,16,0.688,7,10,0.7,7,32,39,31,8,9,14,23,108,0,1610612739,1,201213
0021200659,1610612744,2013-01-28,240,46,86,0.535,6,15,0.4,16,20,0.8,13,36,49,22,4,8,13,19,114,0,1610612761,1,201213
0021200647,1610612744,2013-01-26,240,39,93,0.419,13,28,0.464,11,11,1.0,12,38,50,25,8,4,15,25,102,0,1610612749,0,201213
0021200636,1610612744,2013-01-25,240,27,78,0.346,4,19,0.211,29,33,0.879,10,27,37,12,6,5,11,19,87,0,1610612741,0,201213
0021200628,1610612744,2013-01-23,240,37,84,0.44,6,23,0.261,24,27,0.889,11,29,40,20,10,3,15,21,104,1,1610612760,1,201213
0021200610,1610612744,2013-01-21,240,39,75,0.52,12,22,0.545,16,18,0.889,6,33,39,25,4,2,17,21,106,1,1610612746,1,201213
0021200596,1610612744,2013-01-19,240,38,77,0.494,10,22,0.455,30,35,0.857,10,23,33,25,10,1,14,19,116,0,1610612740,1,201213
0021200590,1610612744,2013-01-18,240,36,84,0.429,4,16,0.25,12,14,0.857,7,35,42,23,4,2,9,21,88,0,1610612759,0,201213
0021200579,1610612744,2013-01-16,240,29,80,0.363,3,12,0.25,14,18,0.778,11,41,52,17,5,2,21,21,75,1,1610612748,0,201213
0021200553,1610612744,2013-01-13,240,43,83,0.518,13,24,0.542,6,8,0.75,6,33,39,28,3,5,18,24,105,0,1610612743,0,201213
0021200540,1610612744,2013-01-11,240,41,86,0.477,6,15,0.4,15,18,0.833,8,39,47,28,10,5,11,16,103,1,1610612757,1,201213
0021200526,1610612744,2013-01-09,240,33,71,0.465,7,17,0.412,14,20,0.7,6,32,38,23,8,2,15,21,87,1,1610612763,0,201213
0021200498,1610612744,2013-01-05,240,32,72,0.444,5,20,0.25,20,26,0.769,5,25,30,19,4,8,16,17,89,0,1610612746,0,201213
0021200475,1610612744,2013-01-02,240,42,84,0.5,12,23,0.522,19,22,0.864,13,40,53,29,11,4,20,27,115,1,1610612746,1,201213
0021200447,1610612744,2012-12-29,240,38,73,0.521,12,19,0.632,13,16,0.813,5,41,46,21,8,10,18,22,101,1,1610612738,1,201213
0021200436,1610612744,2012-12-28,240,34,80,0.425,7,17,0.412,21,26,0.808,9,43,52,20,5,3,18,19,96,1,1610612755,1,201213
0021200420,1610612744,2012-12-26,240,33,82,0.402,9,18,0.5,19,20,0.95,9,34,43,19,10,6,10,18,94,0,1610612762,1,201213
0021200398,1610612744,2012-12-22,265,46,103,0.447,10,29,0.345,13,15,0.867,15,32,47,26,13,5,19,22,115,1,1610612747,0,201213
0021200389,1610612744,2012-12-21,240,44,85,0.518,14,27,0.519,13,16,0.813,12,36,48,31,4,9,11,24,115,1,1610612766,1,201213
0021200375,1610612744,2012-12-19,240,46,92,0.5,13,26,0.5,22,25,0.88,14,28,42,21,4,6,12,27,127,0,1610612758,0,201213
0021200365,1610612744,2012-12-18,240,34,78,0.436,6,18,0.333,29,34,0.853,16,28,44,25,8,2,14,15,103,1,1610612740,1,201213
0021200337,1610612744,2012-12-15,240,49,99,0.495,10,24,0.417,7,8,0.875,10,44,54,32,10,3,11,25,115,0,1610612737,1,201213
0021200330,1610612744,2012-12-14,240,34,92,0.37,7,20,0.35,10,11,0.909,16,33,49,19,5,2,12,15,85,0,1610612753,0,201213
0021200314,1610612744,2012-12-12,240,38,82,0.463,9,24,0.375,12,14,0.857,8,33,41,20,9,2,13,14,97,0,1610612748,1,201213
0021200299,1610612744,2012-12-10,240,38,84,0.452,8,20,0.4,20,23,0.87,14,32,46,28,9,4,16,26,104,0,1610612766,1,201213
